77591040,77591551,US,United States of America
77591808,77592063,US,United States of America
77592320,77592575,US,United States of America
77593088,77593343,US,United States of America
77593600,77593855,US,United States of America
78316032,78316287,US,United States of America
78320640,78320895,US,United States of America
78323456,78381055,US,United States of America
78448640,78448895,US,United States of America
78450176,78451199,US,United States of America
78451456,78451967,US,United States of America
78455552,78455807,US,United States of America
78457856,78458111,US,United States of America
78458880,78459135,US,United States of America
78459392,78459647,US,United States of America
78460416,78460671,US,United States of America
78463232,78463487,US,United States of America
78463744,78463999,US,United States of America
78467328,78467583,US,United States of America
78469376,78469631,US,United States of America
78472192,78472447,US,United States of America
78474240,78474495,US,United States of America
78477824,78478079,US,United States of America
78478592,78478847,US,United States of America
78480384,78480895,US,United States of America
78481408,78481663,US,United States of America
78483968,78484223,US,United States of America
78484480,78484735,US,United States of America
78485760,78486015,US,United States of America
78487296,78487551,US,United States of America
78490368,78490623,US,United States of America
78490880,78491135,US,United States of America
78491904,78493695,US,United States of America
78493952,78494463,US,United States of America
78496000,78496767,US,United States of America
78497280,78497791,US,United States of America
78498048,78498303,US,United States of America
78498560,78499327,US,United States of America
78501888,78502143,US,United States of America
78507520,78507775,US,United States of America
78509824,78510335,US,United States of America
78510592,78511615,US,United States of America
78807040,78839807,US,United States of America
79167488,79181823,US,United States of America
80021760,80022015,US,United States of America
80028416,80028671,US,United States of America
80032000,80032255,US,United States of America
80032512,80032767,US,United States of America
80033024,80033279,US,United States of America
80035840,80036095,US,United States of America
80037120,80037375,US,United States of America
80038144,80038399,US,United States of America
80042496,80042751,US,United States of America
80046336,80046591,US,United States of America
80064768,80065023,US,United States of America
80067328,80067583,US,United States of America
80069120,80069887,US,United States of America
80073216,80073471,US,United States of America
80076800,80077055,US,United States of America
80077568,80077823,US,United States of America
80078336,80078591,US,United States of America
80079104,80080639,US,United States of America
80128000,80150527,US,United States of America
80216064,80248831,US,United States of America
80445440,80510975,US,United States of America
80805888,80871423,US,United States of America
81246464,81246719,US,United States of America
81246976,81247231,US,United States of America
81247488,81247743,US,United States of America
81248512,81248767,US,United States of America
81249280,81249535,US,United States of America
81249792,81250047,US,United States of America
81253120,81253375,US,United States of America
81255680,81255935,US,United States of America
81985536,82051071,US,United States of America
82364416,82366463,US,United States of America
82575360,82640895,US,United States of America
